OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu913	2.35289199819863	-1.33913485788399	1.17984045117546	-1.1350135152171	0.256369655655251	0.537690370484361	57548.3702877186	0.00408854670677053	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
Otu3441	1.02329589062049	-1.34185812675404	1.30224356348249	-1.0304202411764	0.30281277549442	NA	57548.3702877186	0.00177814920823026	100	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
Otu354	94.2358056398753	-1.34326242282144	0.475335676963264	-2.82592384271054	0.00471444713348872	0.0481384075843515	57548.3702877186	0.163750606956781	100	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
Otu652	5.38783576425476	-1.34568593681915	0.766317196906507	-1.7560429835732	0.0790810694271207	0.290809851653641	57548.3702877186	0.00936227340117149	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured
Otu1279	1.01709328069953	-1.34590271204813	1.1569693029169	-1.16330027828302	0.244707692821143	NA	57548.3702877186	0.00176737112730469	100	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
Otu183	39.179955388144	-1.35001833913712	0.455602256235582	-2.96315112723904	0.00304507024798097	0.0364790141382492	57548.3702877186	0.068081780930129	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
Otu8062	0.744052209900213	-1.35368879882653	1.36399213705951	-0.992446189422183	0.32097991663087	NA	57548.3702877186	0.00129291621323115	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
Otu535	23.5098324607337	-1.35493264660091	0.529689390982196	-2.55797580557253	0.0105283417054947	0.0806717091719723	57548.3702877186	0.040852299280056	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	NA
Otu2265	2.11606226296104	-1.35589375459367	1.091777164839	-1.24191437434361	0.214268155971365	0.488572800089295	57548.3702877186	0.00367701509596463	100	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA
Otu1683	2.58569646209875	-1.36024094155973	0.884853533111228	-1.53724982797661	0.124232142561234	0.364661512990685	57548.3702877186	0.00449308372968915	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
Otu7782	0.990918530610935	-1.36302312282889	1.33874725293331	-1.01813327335865	0.308614624683196	NA	57548.3702877186	0.00172188808415728	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu2241	1.32992955412191	-1.36671653906396	1.10370846579928	-1.23829487714785	0.215606742622727	NA	57548.3702877186	0.00231097691815216	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu7260	2.43468207298648	-1.36816475963302	0.985739350346948	-1.38795794157094	0.165149852545765	0.425960144376982	57548.3702877186	0.00423067075716315	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
Otu5898	1.73728905216148	-1.36863464511946	0.995705343132283	-1.37453781337963	0.169274779428004	0.428938662886585	57548.3702877186	0.00301883275490814	100	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA
Otu309	12.6292805318991	-1.36990071884196	0.915136343442548	-1.49693619825947	0.134409860208138	0.379888946217013	57548.3702877186	0.0219455050920778	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
Otu2085	2.75158222969724	-1.37021702237043	1.14824230929486	-1.19331696043485	0.232745262583054	0.508121017295104	57548.3702877186	0.00478133823067524	100	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	bacterium Ellin6537
Otu2032	1.6449323714746	-1.37920333470957	1.0589579591516	-1.30241557069417	0.19277436262954	0.460939712062528	57548.3702877186	0.00285834744450729	100	Bacteria	BRC1	NA	NA	NA	NA
Otu2112	3.7954795352849	-1.37966928419586	0.874117951148264	-1.57835596715923	0.114483855025356	0.350419735536312	57548.3702877186	0.00659528587223067	100	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	uncultured bacterium
Otu3108	1.84372482670966	-1.38026101597298	0.959656238978995	-1.43828691974272	0.150352661664135	0.404597812459929	57548.3702877186	0.00320378286559945	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	uncultured bacterium
Otu2281	1.21837926698571	-1.38379321433914	1.10227111633581	-1.25540186423389	0.209332912945552	NA	57548.3702877186	0.00211713947917953	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
Otu5810	1.03991536735063	-1.38399314169416	1.13090662478019	-1.22379081647272	0.221031149580594	NA	57548.3702877186	0.00180702835223912	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu454	21.5257198417494	-1.38434764889628	0.758925055284058	-1.82409005903506	0.0681384581677134	0.26448480472994	57548.3702877186	0.0374045689463133	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1306	6.19754029797683	-1.38461584569252	0.823669038036804	-1.68103422825352	0.092756266332867	0.3123881527038	57548.3702877186	0.0107692716005538	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2256	2.95764810207493	-1.38494185504014	0.843319665465299	-1.64225015940545	0.100538171467411	0.32538957003312	57548.3702877186	0.0051394124408526	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
Otu936	4.23115837804977	-1.38499061050329	0.765395826841593	-1.80950896507819	0.0703719686394893	0.269861407916625	57548.3702877186	0.00735235134704196	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus
Otu5471	1.69026632780905	-1.38586031249032	1.06700875922442	-1.2988274936915	0.19400313701557	0.46293974050227	57548.3702877186	0.00293712284007071	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
Otu3603	0.811157028158961	-1.38622039192136	1.2824561087529	-1.08091059215224	0.279736886499872	NA	57548.3702877186	0.00140952215345718	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2941	1.96502264796994	-1.38939691460513	1.03513066627294	-1.34224302291009	0.179517210920283	0.44039565256951	57548.3702877186	0.00341455828921935	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured
Otu843	9.27214220456621	-1.38954898419167	2.18812709262006	-0.635040345178406	0.525402102205621	0.769199107447436	57548.3702877186	0.0161119110032295	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
Otu5493	0.589177217150706	-1.39169038183746	1.48638888933471	-0.936289548329689	0.349124127945191	NA	57548.3702877186	0.00102379479072137	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
Otu805	8.74623536681398	-1.39715079117906	1.06229148106726	-1.31522356724105	0.188434776876841	0.454709686533073	57548.3702877186	0.0151980591684636	100	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
Otu441	29.0081543764291	-1.39831458279707	0.520724282079583	-2.68532624830305	0.007245903855072	0.0632464981641447	57548.3702877186	0.0504065610049425	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA
Otu2221	3.2577151540746	-1.39860843944807	0.939439365781986	-1.48876924939575	0.136548142452821	0.383179091781995	57548.3702877186	0.00566082955570651	100	Bacteria	Planctomycetes	Phycisphaerae	Pla1 lineage	uncultured bacterium	uncultured bacterium
Otu1502	1.91571879536397	-1.40176131524852	0.983341141367683	-1.42550866253686	0.154010217872719	0.41069391432725	57548.3702877186	0.00332888452928579	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured forest soil bacterium	uncultured forest soil bacterium
Otu2526	1.29392222651977	-1.4043132483106	1.38068642517456	-1.01711237447203	0.309099974218449	NA	57548.3702877186	0.0022484081131241	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu51	84.0672674853305	-1.40460285583426	0.370575196518019	-3.79033154143105	0.000150446338301236	0.00490424936094297	57548.3702877186	0.146081056796271	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1509	1.22429642123803	-1.40527414270332	1.36892480364596	-1.02655320362416	0.304630899017276	NA	57548.3702877186	0.00212742153273331	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu8003	8.03828338325743	-1.41031998135317	0.786672284788691	-1.79276683394534	0.0730102147758793	0.27568657099372	57548.3702877186	0.013967873187493	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
Otu40	163.413456096431	-1.4150419902755	0.56344091638691	-2.51142923618243	0.012024339077703	0.0870473626484024	57548.3702877186	0.283958442748995	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07
Otu958	7.927530340506	-1.41690139277652	0.580999151259975	-2.43873229367681	0.014738882462375	0.0989781872811285	57548.3702877186	0.0137754210951093	100	Bacteria	Acidobacteria	Subgroup 17	NA	NA	NA
Otu4035	1.40730695249822	-1.42309927917581	1.32466894314368	-1.07430561163345	0.282685730762825	NA	57548.3702877186	0.00244543319899808	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
Otu904	7.28690000026917	-1.42373153303669	0.862168645276031	-1.65133763659529	0.0986696512322843	0.324318073688288	57548.3702877186	0.0126622178244798	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	Ambiguous_taxa
Otu1084	1.67621390429073	-1.42398862389561	1.01049577179511	-1.40919800323948	0.158776628030717	0.417740069289288	57548.3702877186	0.00291270438399965	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Ferrovaceae	Ferrovum
Otu2105	1.60769594364582	-1.42689694633219	1.42137188822847	-1.00388713055991	0.315433020383331	0.601423606689706	57548.3702877186	0.00279364287052437	100	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured soil bacterium
Otu2172	2.84274706481611	-1.4277437054652	0.997848645077924	-1.43082191122653	0.152481261671608	0.407463798236456	57548.3702877186	0.00493975250837429	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2585	0.832676848324562	-1.43018346318953	1.31267843772166	-1.0895154685955	0.275926637254466	NA	57548.3702877186	0.00144691647072109	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1221	5.46996194589583	-1.43118178264013	0.886518197044201	-1.61438511630323	0.106443918053976	0.336739472664054	57548.3702877186	0.00950498149391239	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured
Otu1261	11.0719289537715	-1.43268367939817	0.651793457014164	-2.19806391730477	0.0279445513891431	0.154512918076171	57548.3702877186	0.0192393440481742	100	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured
Otu1475	2.40248368566602	-1.43428041258285	1.13482123558242	-1.26388224648152	0.20627229488313	0.481030252889513	57548.3702877186	0.00417472062832461	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
Otu78	135.074740754127	-1.43593063167006	0.379046424027211	-3.78827114740695	0.000151699238707134	0.00490424936094297	57548.3702877186	0.234715144979446	100	Bacteria	Acidobacteria	Holophagae	Subgroup 7	NA	NA
Otu261	32.3481612386639	-1.43619753647772	0.64372322602596	-2.23107925644398	0.0256758795373978	0.146364917169707	57548.3702877186	0.0562103862836361	100	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
Otu4011	1.70286832278025	-1.43966890595211	1.15453529572058	-1.24696829216777	0.212409124078435	0.486992469009368	57548.3702877186	0.00295902093189885	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
Otu3221	1.17336057773604	-1.44091769826471	1.17468720305793	-1.22663947858947	0.219958124122691	NA	57548.3702877186	0.0020389119133517	100	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium
Otu383	8.63454845198874	-1.44372592294505	0.849452211934512	-1.69959640184721	0.0892068676324311	0.306387044040673	57548.3702877186	0.0150039843158364	100	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Ambiguous_taxa
Otu1854	2.50892258044899	-1.45008093091072	0.892029003872937	-1.62559841060647	0.104035113553792	0.331939444700487	57548.3702877186	0.00435967616095016	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu3099	2.36848204729203	-1.45395488400181	1.01541322638538	-1.4318849176089	0.152176759328918	0.407463798236456	57548.3702877186	0.00411563704662804	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	[Aquaspirillum] arcticum group
Otu1626	3.73298468357506	-1.45429176952013	0.880001372276576	-1.65260170646991	0.0984119505620801	0.324038057527977	57548.3702877186	0.00648669052644175	100	Bacteria	NA	NA	NA	NA	NA
Otu2738	1.11194460688705	-1.45456177894078	1.31275800297397	-1.10801973832615	0.267853291539596	NA	57548.3702877186	0.00193219130503223	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	uncultured
Otu5375	1.2722435204133	-1.46097962150937	1.24261847816784	-1.1757266185704	0.239704138136284	NA	57548.3702877186	0.0022107377047388	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1035	6.65657760503985	-1.46370408407327	0.834289643021789	-1.75443156500391	0.0793565866376886	0.290809851653641	57548.3702877186	0.0115669263469315	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA
Otu719	5.99100401582492	-1.46457558043923	0.926096181420695	-1.58145083612425	0.113774991717849	0.34962106829964	57548.3702877186	0.0104103799740502	100	Bacteria	Chloroflexi	TK10	NA	NA	NA
Otu288	33.8080742734782	-1.46489087263358	0.717245602172799	-2.04238390336015	0.041113465176332	0.194055555632287	57548.3702877186	0.0587472314236728	100	Bacteria	Acidobacteria	Subgroup 5	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium
Otu7168	1.08662417078504	-1.46534178729098	1.15387562820474	-1.26993044265163	0.204109408105577	NA	57548.3702877186	0.00188819277653278	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2502	1.32533780300692	-1.46974720140202	1.07312797899123	-1.36959172640678	0.170814383725923	NA	57548.3702877186	0.00230299797610386	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu3543	3.21252880457628	-1.47291623956491	0.840573444598704	-1.75227548411084	0.0797264494685098	0.291712280225865	57548.3702877186	0.00558231065191756	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured
Otu3354	1.72237691117641	-1.47435056300375	1.14942112735074	-1.2826896321298	0.199600833672545	0.471057967467207	57548.3702877186	0.00299292039473094	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu581	10.7798104717959	-1.47524074447919	0.439281267870716	-3.35830560595032	0.000784218588190706	0.014925450549436	57548.3702877186	0.0187317389144144	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2764	2.92284665318049	-1.47842388924097	0.9514058533507	-1.55393608735346	0.120199662634628	0.360029165165781	57548.3702877186	0.00507893905347352	100	Bacteria	Latescibacteria	NA	NA	NA	NA
Otu332	10.9785076582982	-1.48429970973503	0.867533436532927	-1.71094236513464	0.0870917528766269	0.304729332953293	57548.3702877186	0.0190770087900145	100	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
Otu2577	0.820154775288431	-1.49194438993732	1.44754807310362	-1.03067001204216	0.302695592006502	NA	57548.3702877186	0.00142515725673549	100	Bacteria	NA	NA	NA	NA	NA
Otu2079	1.04865537082345	-1.4933236748105	1.36320025770563	-1.09545436656818	0.2733176271636	NA	57548.3702877186	0.00182221558244064	100	Bacteria	Actinobacteria	Acidimicrobiia	uncultured	NA	NA
Otu1983	1.10955474173055	-1.49416991119493	1.34869203093415	-1.10786590038648	0.267919734225545	NA	57548.3702877186	0.00192803851122668	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
Otu2753	0.834198662544239	-1.49580097661499	1.40988081354177	-1.06094143721083	0.288716516270994	NA	57548.3702877186	0.00144956087961063	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu3968	0.640099805579829	-1.49584723019039	1.48579333860564	-1.00676668236659	0.314046909061984	NA	57548.3702877186	0.00111228137717817	100	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
Otu3816	14.7547851936046	-1.49743156071267	0.48699635535252	-3.07483114453439	0.00210621761580387	0.0277691261078053	57548.3702877186	0.0256389279485008	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium
Otu919	4.40703021807134	-1.50055585218099	0.983320007223615	-1.52600968266453	0.127007453112024	0.367829472398637	57548.3702877186	0.00765795833320382	100	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
Otu3299	96.2240750230051	-1.50070268172054	0.541389431588391	-2.77194676171939	0.00557221491121286	0.0541169843228903	57548.3702877186	0.167205560369344	100	Bacteria	Acidobacteria	Subgroup 6	NA	NA	NA
Otu400	22.1110495526479	-1.50409664613801	0.629299315952443	-2.39011327044201	0.0168431772536191	0.108016028039514	57548.3702877186	0.0384216780459665	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	Ambiguous_taxa
Otu173	20.6486274367934	-1.5055576278867	0.465371845473735	-3.23517127761368	0.00121569780718245	0.0197331387738206	57548.3702877186	0.0358804729544184	100	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
Otu7460	90.3777509418134	-1.50969461952027	0.549011002839235	-2.74984401353128	0.00596236402406211	0.0565107594248457	57548.3702877186	0.157046586184737	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA
Otu2452	1.75736056021466	-1.51045592668556	1.38644600063005	-1.08944446880669	0.275957930499133	0.559075328946979	57548.3702877186	0.00305371038559141	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu5174	2.25900802378502	-1.51156315946359	1.1444909895264	-1.32072962853913	0.186591531219818	0.451647193516688	57548.3702877186	0.0039254074659124	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	NA	NA
Otu1070	6.25732335565856	-1.51190027304604	0.666433970720058	-2.26864226535824	0.0232900891784433	0.138223474368668	57548.3702877186	0.0108731547468234	100	Bacteria	Acidobacteria	Subgroup 6	NA	NA	NA
